___November_2012_____________ L-OTI(^S^o^N^C) Anomaly vs 1951-1980              
 108  23   35.00  -45.00       -0.0350
 109  23   37.00  -45.00       -0.1412
 110  23   39.00  -45.00       -0.1464
 111  23   41.00  -45.00       -0.1706
 112  23   43.00  -45.00       -0.1698
 113  23   45.00  -45.00       -0.1662
 114  23   47.00  -45.00       -0.1626
 115  23   49.00  -45.00       -0.1518
 116  23   51.00  -45.00       -0.1245
 117  23   53.00  -45.00       -0.1146
 118  23   55.00  -45.00       -0.3714
 119  23   57.00  -45.00       -0.3916
 120  23   59.00  -45.00       -0.3696
 121  23   61.00  -45.00       -0.2713
 122  23   63.00  -45.00       -0.1392
 123  23   65.00  -45.00       -0.0071
 124  23   67.00  -45.00        0.0417
 125  23   69.00  -45.00        0.1095
 126  23   71.00  -45.00        0.1185
 127  23   73.00  -45.00        0.0864
 128  23   75.00  -45.00        0.1073
 129  23   77.00  -45.00        0.2348
 130  23   79.00  -45.00        0.3206
 131  23   81.00  -45.00        0.4307
 132  23   83.00  -45.00        0.5408
 133  23   85.00  -45.00        0.5721
 134  23   87.00  -45.00        0.6525
 135  23   89.00  -45.00        0.6694
 136  23   91.00  -45.00        0.8340
 137  23   93.00  -45.00        0.8461
 138  23   95.00  -45.00        0.8735
 139  23   97.00  -45.00        0.8832
 140  23   99.00  -45.00        0.8538
 141  23  101.00  -45.00        0.8244
 142  23  103.00  -45.00        0.7783
 143  23  105.00  -45.00        0.6695
 144  23  107.00  -45.00        0.6581
 145  23  109.00  -45.00        0.5599
 146  23  111.00  -45.00        0.5456
 147  23  113.00  -45.00        0.5108
 148  23  115.00  -45.00        0.4944
 149  23  117.00  -45.00        0.5293
 150  23  119.00  -45.00        0.5643
 151  23  121.00  -45.00        0.6006
 152  23  123.00  -45.00        0.6529
 153  23  125.00  -45.00        0.6608
 154  23  127.00  -45.00        0.6851
 155  23  129.00  -45.00        0.6751
 156  23  131.00  -45.00        0.6166
 157  23  133.00  -45.00        0.5763
 158  23  135.00  -45.00        0.5665
 159  23  137.00  -45.00        0.5567
 160  23  139.00  -45.00        0.5457
 161  23  141.00  -45.00        0.4875
 162  23  143.00  -45.00        0.4750
 163  23  145.00  -45.00        0.8471
 164  23  147.00  -45.00        0.8382
 165  23  149.00  -45.00        0.8319
 166  23  151.00  -45.00        0.4473
 167  23  153.00  -45.00        0.3508
 168  23  155.00  -45.00        0.2544
 169  23  157.00  -45.00        0.1615
 170  23  159.00  -45.00       -0.0077
 171  23  161.00  -45.00       -0.0400
 172  23  163.00  -45.00       -0.3213
 173  23  165.00  -45.00       -0.3563
 174  23  167.00  -45.00       -0.5390
 175  23  169.00  -45.00       -0.6177
 176  23  171.00  -45.00       -0.5993
 177  23  173.00  -45.00       -0.5809
 178  23  175.00  -45.00       -0.4530
 179  23  177.00  -45.00       -0.4459
 180  23  179.00  -45.00       -0.4558
   1  24 -179.00  -43.00       -0.5214
   2  24 -177.00  -43.00       -0.5294
   3  24 -175.00  -43.00       -0.5375
   4  24 -173.00  -43.00       -0.5203
   5  24 -171.00  -43.00       -0.4860
   6  24 -169.00  -43.00       -0.4518
   7  24 -167.00  -43.00       -0.3362
   8  24 -165.00  -43.00       -0.2518
   9  24 -163.00  -43.00       -0.1674
  10  24 -161.00  -43.00       -0.0283
  11  24 -159.00  -43.00        0.0635
  12  24 -157.00  -43.00        0.1553
  13  24 -155.00  -43.00        0.2568
  14  24 -153.00  -43.00        0.3082
  15  24 -151.00  -43.00        0.3597
  16  24 -149.00  -43.00        0.4270
  17  24 -147.00  -43.00        0.4515
  18  24 -145.00  -43.00        0.4761
  19  24 -143.00  -43.00        0.4977
  20  24 -141.00  -43.00        0.5112
  21  24 -139.00  -43.00        0.5248
  22  24 -137.00  -43.00        0.5458
  23  24 -135.00  -43.00        0.5428
  24  24 -133.00  -43.00        0.5399
  25  24 -131.00  -43.00        0.5459
  26  24 -129.00  -43.00        0.5284
  27  24 -127.00  -43.00        0.5109
  28  24 -125.00  -43.00        0.4318
  29  24 -123.00  -43.00        0.4172
  30  24 -121.00  -43.00        0.4026
  31  24 -119.00  -43.00        0.3719
  32  24 -117.00  -43.00        0.3125
  33  24 -115.00  -43.00        0.2530
  34  24 -113.00  -43.00        0.2090
  35  24 -111.00  -43.00        0.2141
  36  24 -109.00  -43.00        0.2193
  37  24 -107.00  -43.00        0.1808
  38  24 -105.00  -43.00        0.1260
  39  24 -103.00  -43.00        0.0712
  40  24 -101.00  -43.00       -0.0101
  41  24  -99.00  -43.00       -0.0575
  42  24  -97.00  -43.00       -0.1049
  43  24  -95.00  -43.00       -0.0570
  44  24  -93.00  -43.00        0.0327
  45  24  -91.00  -43.00        0.1225
  46  24  -89.00  -43.00        0.1507
  47  24  -87.00  -43.00        0.2688
  48  24  -85.00  -43.00        0.3869
  49  24  -83.00  -43.00        0.6885
  50  24  -81.00  -43.00        0.8007
  51  24  -79.00  -43.00        0.9129
  52  24  -77.00  -43.00        1.1355
  53  24  -75.00  -43.00        1.3043
  54  24  -73.00  -43.00        1.4731
  55  24  -71.00  -43.00        1.2640
  56  24  -69.00  -43.00        1.2664
  57  24  -67.00  -43.00        1.2687
  58  24  -65.00  -43.00        1.2972
  59  24  -63.00  -43.00        1.2057
  60  24  -61.00  -43.00        1.1141
  61  24  -59.00  -43.00        0.9439
  62  24  -57.00  -43.00        0.9655
  63  24  -55.00  -43.00        0.9870
  64  24  -53.00  -43.00        1.0658
  65  24  -51.00  -43.00        1.0177
  66  24  -49.00  -43.00        0.9695
  67  24  -47.00  -43.00        0.7869
  68  24  -45.00  -43.00        0.7078
  69  24  -43.00  -43.00        0.6287
  70  24  -41.00  -43.00        0.5808
  71  24  -39.00  -43.00        0.4941
  72  24  -37.00  -43.00        0.4073
  73  24  -35.00  -43.00        0.2560
  74  24  -33.00  -43.00        0.2457
  75  24  -31.00  -43.00        0.2354
  76  24  -29.00  -43.00        0.2598
  77  24  -27.00  -43.00        0.2335
  78  24  -25.00  -43.00        0.2072
  79  24  -23.00  -43.00        0.0450
  80  24  -21.00  -43.00        0.0153
  81  24  -19.00  -43.00       -0.0145
  82  24  -17.00  -43.00        0.0451
  83  24  -15.00  -43.00        0.1083
  84  24  -13.00  -43.00        0.1715
  85  24  -11.00  -43.00        0.2110
  86  24   -9.00  -43.00        0.1689
  87  24   -7.00  -43.00        0.1268
  88  24   -5.00  -43.00        0.1005
  89  24   -3.00  -43.00        0.1567
  90  24   -1.00  -43.00        0.2130
  91  24    1.00  -43.00        0.2504
  92  24    3.00  -43.00        0.2481
  93  24    5.00  -43.00        0.2459
  94  24    7.00  -43.00        0.3524
  95  24    9.00  -43.00        0.4546
  96  24   11.00  -43.00        0.5567
  97  24   13.00  -43.00        0.5950
  98  24   15.00  -43.00        0.4972
  99  24   17.00  -43.00        0.3994
 100  24   19.00  -43.00        0.0785
 101  24   21.00  -43.00        0.0108
 102  24   23.00  -43.00       -0.0569
 103  24   25.00  -43.00        0.0787
 104  24   27.00  -43.00        0.0266
 105  24   29.00  -43.00       -0.0255
 106  24   31.00  -43.00       -0.2600
 107  24   33.00  -43.00       -0.2554
 108  24   35.00  -43.00       -0.2508
 109  24   37.00  -43.00       -0.1575
 110  24   39.00  -43.00       -0.1742
 111  24   41.00  -43.00       -0.1909
 112  24   43.00  -43.00       -0.1661
 113  24   45.00  -43.00       -0.2128
 114  24   47.00  -43.00       -0.2594
 115  24   49.00  -43.00       -0.2426
 116  24   51.00  -43.00       -0.2067
 117  24   53.00  -43.00       -0.1708
 118  24   55.00  -43.00       -0.4501
 119  24   57.00  -43.00       -0.5191
 120  24   59.00  -43.00       -0.5881
 121  24   61.00  -43.00       -0.3035
 122  24   63.00  -43.00       -0.1973
 123  24   65.00  -43.00       -0.0911
 124  24   67.00  -43.00        0.0074
 125  24   69.00  -43.00        0.0385
 126  24   71.00  -43.00        0.0696
 127  24   73.00  -43.00        0.0746
 128  24   75.00  -43.00        0.1459
 129  24   77.00  -43.00        0.2172
 130  24   79.00  -43.00        0.3861
 131  24   81.00  -43.00        0.4540
 132  24   83.00  -43.00        0.5219
 133  24   85.00  -43.00        0.5567
 134  24   87.00  -43.00        0.6145
 135  24   89.00  -43.00        0.6722
 136  24   91.00  -43.00        0.7994
 137  24   93.00  -43.00        0.8413
 138  24   95.00  -43.00        0.8833
 139  24   97.00  -43.00        0.9002
 140  24   99.00  -43.00        0.9034
 141  24  101.00  -43.00        0.9065
 142  24  103.00  -43.00        0.8603
 143  24  105.00  -43.00        0.8215
 144  24  107.00  -43.00        0.7828
 145  24  109.00  -43.00        0.7435
 146  24  111.00  -43.00        0.6948
 147  24  113.00  -43.00        0.6461
 148  24  115.00  -43.00        0.6124
 149  24  117.00  -43.00        0.6372
 150  24  119.00  -43.00        0.6621
 151  24  121.00  -43.00        0.7351
 152  24  123.00  -43.00        0.7615
 153  24  125.00  -43.00        0.7878
 154  24  127.00  -43.00        0.7680
 155  24  129.00  -43.00        0.7342
 156  24  131.00  -43.00        0.7003
 157  24  133.00  -43.00        0.6193
 158  24  135.00  -43.00        0.6221
 159  24  137.00  -43.00        0.6250
 160  24  139.00  -43.00        0.6394
 161  24  141.00  -43.00        0.5978
 162  24  143.00  -43.00        0.5561
 163  24  145.00  -43.00        1.8610
 164  24  147.00  -43.00        1.8301
 165  24  149.00  -43.00        1.7992
 166  24  151.00  -43.00        0.4793
 167  24  153.00  -43.00        0.3850
 168  24  155.00  -43.00        0.2907
 169  24  157.00  -43.00        0.1314
 170  24  159.00  -43.00        0.0208
 171  24  161.00  -43.00       -0.0898
 172  24  163.00  -43.00       -0.2971
 173  24  165.00  -43.00       -0.4158
 174  24  167.00  -43.00       -0.5344
 175  24  169.00  -43.00       -0.6348
 176  24  171.00  -43.00       -0.7145
 177  24  173.00  -43.00       -0.7941
 178  24  175.00  -43.00       -0.3900
 179  24  177.00  -43.00       -0.4144
 180  24  179.00  -43.00       -0.4387
   1  25 -179.00  -41.00       -0.4783
   2  25 -177.00  -41.00       -0.4813
   3  25 -175.00  -41.00       -0.4843
   4  25 -173.00  -41.00       -0.4595
   5  25 -171.00  -41.00       -0.4253
   6  25 -169.00  -41.00       -0.3911
   7  25 -167.00  -41.00       -0.3186
   8  25 -165.00  -41.00       -0.2539
   9  25 -163.00  -41.00       -0.1892
  10  25 -161.00  -41.00       -0.0560
  11  25 -159.00  -41.00        0.0397
  12  25 -157.00  -41.00        0.1353
  13  25 -155.00  -41.00        0.2154
  14  25 -153.00  -41.00        0.2562
  15  25 -151.00  -41.00        0.2971
  16  25 -149.00  -41.00        0.3559
  17  25 -147.00  -41.00        0.3902
  18  25 -145.00  -41.00        0.4245
  19  25 -143.00  -41.00        0.4807
  20  25 -141.00  -41.00        0.5175
  21  25 -139.00  -41.00        0.5544
  22  25 -137.00  -41.00        0.5831
  23  25 -135.00  -41.00        0.5721
  24  25 -133.00  -41.00        0.5612
  25  25 -131.00  -41.00        0.5648
  26  25 -129.00  -41.00        0.5419
  27  25 -127.00  -41.00        0.5191
  28  25 -125.00  -41.00        0.4531
  29  25 -123.00  -41.00        0.4561
  30  25 -121.00  -41.00        0.4591
  31  25 -119.00  -41.00        0.4514
  32  25 -117.00  -41.00        0.4067
  33  25 -115.00  -41.00        0.3620
  34  25 -113.00  -41.00        0.3424
  35  25 -111.00  -41.00        0.3570
  36  25 -109.00  -41.00        0.3716
  37  25 -107.00  -41.00        0.2862
  38  25 -105.00  -41.00        0.1719
  39  25 -103.00  -41.00        0.0575
  40  25 -101.00  -41.00       -0.0950
  41  25  -99.00  -41.00       -0.1557
  42  25  -97.00  -41.00       -0.2164
  43  25  -95.00  -41.00       -0.1715
  44  25  -93.00  -41.00       -0.1092
  45  25  -91.00  -41.00       -0.0468
  46  25  -89.00  -41.00       -0.0196
  47  25  -87.00  -41.00        0.1359
  48  25  -85.00  -41.00        0.2913
  49  25  -83.00  -41.00        0.6346
  50  25  -81.00  -41.00        0.7563
  51  25  -79.00  -41.00        0.8780
  52  25  -77.00  -41.00        1.1023
  53  25  -75.00  -41.00        1.1476
  54  25  -73.00  -41.00        1.1929
  55  25  -71.00  -41.00        1.2156
  56  25  -69.00  -41.00        1.2347
  57  25  -67.00  -41.00        1.2538
  58  25  -65.00  -41.00        1.3457
  59  25  -63.00  -41.00        1.2229
  60  25  -61.00  -41.00        1.1001
  61  25  -59.00  -41.00        0.9947
  62  25  -57.00  -41.00        0.9978
  63  25  -55.00  -41.00        1.0010
  64  25  -53.00  -41.00        0.9735
  65  25  -51.00  -41.00        0.9405
  66  25  -49.00  -41.00        0.9076
  67  25  -47.00  -41.00        0.8175
  68  25  -45.00  -41.00        0.7175
  69  25  -43.00  -41.00        0.6175
  70  25  -41.00  -41.00        0.5444
  71  25  -39.00  -41.00        0.4681
  72  25  -37.00  -41.00        0.3918
  73  25  -35.00  -41.00        0.2636
  74  25  -33.00  -41.00        0.2726
  75  25  -31.00  -41.00        0.2816
  76  25  -29.00  -41.00        0.3041
  77  25  -27.00  -41.00        0.2919
  78  25  -25.00  -41.00        0.2798
  79  25  -23.00  -41.00        0.1751
  80  25  -21.00  -41.00        0.1458
  81  25  -19.00  -41.00        0.1165
  82  25  -17.00  -41.00        0.1237
  83  25  -15.00  -41.00        0.1642
  84  25  -13.00  -41.00        0.2047
  85  25  -11.00  -41.00        0.5519
  86  25   -9.00  -41.00        0.4265
  87  25   -7.00  -41.00        0.3012
  88  25   -5.00  -41.00        0.2951
  89  25   -3.00  -41.00        0.3285
  90  25   -1.00  -41.00        0.3620
  91  25    1.00  -41.00        0.3475
  92  25    3.00  -41.00        0.3547
  93  25    5.00  -41.00        0.3619
  94  25    7.00  -41.00        0.4280
  95  25    9.00  -41.00        0.4560
  96  25   11.00  -41.00        0.4841
  97  25   13.00  -41.00        0.3517
  98  25   15.00  -41.00        0.2599
  99  25   17.00  -41.00        0.1681
 100  25   19.00  -41.00        0.0397
 101  25   21.00  -41.00       -0.0177
 102  25   23.00  -41.00       -0.0751
 103  25   25.00  -41.00       -0.0524
 104  25   27.00  -41.00       -0.1483
 105  25   29.00  -41.00       -0.2442
 106  25   31.00  -41.00       -0.5153
 107  25   33.00  -41.00       -0.4747
 108  25   35.00  -41.00       -0.4341
 109  25   37.00  -41.00       -0.2306
 110  25   39.00  -41.00       -0.2206
 111  25   41.00  -41.00       -0.2107
 112  25   43.00  -41.00       -0.1727
 113  25   45.00  -41.00       -0.2410
 114  25   47.00  -41.00       -0.3092
 115  25   49.00  -41.00       -0.3016
 116  25   51.00  -41.00       -0.2103
 117  25   53.00  -41.00       -0.1190
 118  25   55.00  -41.00       -0.3103
 119  25   57.00  -41.00       -0.3778
 120  25   59.00  -41.00       -0.4453
 121  25   61.00  -41.00       -0.2420
 122  25   63.00  -41.00       -0.1909
 123  25   65.00  -41.00       -0.1399
 124  25   67.00  -41.00       -0.0798
 125  25   69.00  -41.00       -0.0347
 126  25   71.00  -41.00        0.0103
 127  25   73.00  -41.00        0.0979
 128  25   75.00  -41.00        0.1675
 129  25   77.00  -41.00        0.2372
 130  25   79.00  -41.00        0.3361
 131  25   81.00  -41.00        0.3753
 132  25   83.00  -41.00        0.4145
 133  25   85.00  -41.00        0.4497
 134  25   87.00  -41.00        0.5069
 135  25   89.00  -41.00        0.5641
 136  25   91.00  -41.00        0.7183
 137  25   93.00  -41.00        0.7726
 138  25   95.00  -41.00        0.8269
 139  25   97.00  -41.00        0.8824
 140  25   99.00  -41.00        0.9195
 141  25  101.00  -41.00        0.9566
 142  25  103.00  -41.00        0.9222
 143  25  105.00  -41.00        0.8937
 144  25  107.00  -41.00        0.8653
 145  25  109.00  -41.00        0.8577
 146  25  111.00  -41.00        0.8042
 147  25  113.00  -41.00        0.7507
 148  25  115.00  -41.00        0.6819
 149  25  117.00  -41.00        0.6921
 150  25  119.00  -41.00        0.7023
 151  25  121.00  -41.00        0.7598
 152  25  123.00  -41.00        0.7777
 153  25  125.00  -41.00        0.7956
 154  25  127.00  -41.00        0.7600
 155  25  129.00  -41.00        0.7331
 156  25  131.00  -41.00        0.7062
 157  25  133.00  -41.00        0.6651
 158  25  135.00  -41.00        0.6694
 159  25  137.00  -41.00        0.6737
 160  25  139.00  -41.00        0.6866
 161  25  141.00  -41.00        0.6788
 162  25  143.00  -41.00        0.6711
 163  25  145.00  -41.00        1.9311
 164  25  147.00  -41.00        1.8876
 165  25  149.00  -41.00        1.8440
 166  25  151.00  -41.00        0.4151
 167  25  153.00  -41.00        0.3195
 168  25  155.00  -41.00        0.2240
 169  25  157.00  -41.00        0.1154
 170  25  159.00  -41.00       -0.0051
 171  25  161.00  -41.00       -0.1256
 172  25  163.00  -41.00       -0.3561
 173  25  165.00  -41.00       -0.4473
 174  25  167.00  -41.00       -0.5386
 175  25  169.00  -41.00       -0.6255
 176  25  171.00  -41.00       -0.7646
 177  25  173.00  -41.00       -0.9038
 178  25  175.00  -41.00       -0.8769
 179  25  177.00  -41.00       -0.6324
 180  25  179.00  -41.00       -0.3878
   1  26 -179.00  -39.00       -0.4215
   2  26 -177.00  -39.00       -0.4220
   3  26 -175.00  -39.00       -0.4225
   4  26 -173.00  -39.00       -0.3823
   5  26 -171.00  -39.00       -0.3331
   6  26 -169.00  -39.00       -0.2840
   7  26 -167.00  -39.00       -0.2116
   8  26 -165.00  -39.00       -0.1541
   9  26 -163.00  -39.00       -0.0966
  10  26 -161.00  -39.00        0.0369
  11  26 -159.00  -39.00        0.1192
  12  26 -157.00  -39.00        0.2016
